user_id,query,region,domain,description,engine,emails,phones,dateOfSearch
3,этикетка от производителя,225,https://coral-print.ru,Изготовление и цифровая печать этикеток и наклеек по выгодным ценам в типографии Coral Print.,yandex,['info@coral-print.ru'],"['+74956637381', '+77714755828']",01-10-2025 20:28:19
3,этикетка от производителя,225,https://price-etiketka.ru,"Производство этикеток – Заказывайте! Компания «прайс этикетка» предлагает изготовление этикеток для продукции собственного производства или товара на заказ. Печатаем этикетки с учетом специфики продукции: размеры, форма, шероховатость поверхности, температура эксплуатации. Этикетки – от производителя для пищевой и не пищевой продукции.",yandex,"['info@price-etiketka.ru', 'msk@price-etiketka.ru']","['+73432279538', '+73842780028', '+74722256916', '+74955874480', '+78126789520', '+78314351388', '+79781261651', '+79999999999']",01-10-2025 20:28:19
3,этикетка от производителя,225,https://kmmbiss.ru,Самоклеящиеся этикетки оптом от производителя +7(926)360-14-41.,yandex,['kmmbis@mail.ru'],['+79263601441'],01-10-2025 20:28:19
3,этикетка от производителя,225,https://xn--80aesjs5a.xn--p1ai,,yandex,['flaviochat@yandex.ru'],"['+79052682250', '+79119787724']",01-10-2025 20:28:19
3,этикетка от производителя,225,https://xn--l1adceb.xn--p1ai,Цены на товары от производителя.,yandex,['prormmail@list.ru'],"['+74957891180', '+78002014846', '+79151132444', '+79776490778', '+79999999999']",01-10-2025 20:28:19
3,этикетка от производителя,225,https://varnis.ru,"При производстве этикеток мы используем только качественное сырье от европейских поставщиков, которые всегда славились своей стабильностью. А также современное оборудование производства Японии, Кореи, Канады и других стран.",yandex,"['info@varnis.ru', 'manager2@varnis.ru', 'manager@varnis.ru', 'sergey@varnis.ru', 'zakaz@varnis.ru']","['+74957556167', '+74957920222', '+74957920922', '+79030121266']",01-10-2025 20:28:19
3,этикетка от производителя,225,https://epack.ru,"Российская онлайн-типография этикеток для B2B, изготавливающая этикетки всех форм и размеров в рулонах и листах для брендов и предприятий; Мы поддерживаем стартапы с помощью лояльных цен на этикетки – для выхода на рынок и роста. Ключевым направлением бизнеса также являются быстрые решения для брендов и производителей.",yandex,['info@epack.ru'],"['+74951204064', '+79721121110']",01-10-2025 20:28:19
3,этикетка от производителя,225,https://prometiket.ru,Для производства самоклеящихся этикеток используются разные материалы,yandex,['info@prometiket.ru'],"['+79031494133', '+79032058482', '+79037186778', '+79096413601']",01-10-2025 20:28:19
3,этикетка от производителя,225,https://etiketki24.ru,"Производство этикеток, стикеров и наклеек. Наша типография предлагает этикетки на заказ большими и малыми тиражами.",yandex,['info@etiketki24.ru'],"['+74959259881', '+79031035599', '+79031061615', '+79035602666', '+79057979961', '+79107121667', '+79150030667', '+79163968932', '+79167395440', '+79701165409', '+79777739359']",01-10-2025 20:28:19
3,этикетка от производителя,225,https://prlabel.ru,"Мы производим совместимые термотрансферные наклейки для таких принтеров этикеток, как Zebra, Citizen, Datamax-O’neil, Intermec, Cab, TSC, Argox, Proton, Godex и др. Мы сотрудничаем с ведущими мировыми производителями материалов для производства этикеток и бирок UPM Raflatac, Fasson, HERMA, Ritrama.",yandex,['order@prlabel.ru'],"['+74955320062', '+74957283825']",01-10-2025 20:28:19
3,этикетка от производителя,225,https://checkart.ru,"Печать этикеток, ООО «Чекарт» изготавливает самоклеющиеся этикетки, термо этикетки, термотрансферные этикетки, картонные бирки, печать наклеек, бирок, стикеров.",yandex,"['checkart@co.ru', 'email@example.com', 'print.checkart@gmail.com']","['+74955141997', '+79645300592']",01-10-2025 20:28:19
3,этикетка от производителя,225,https://ruroll.ru,"Для производства этикеток мы используем различные материалы, как популярные, так и нестандартные. Самые востребованные этикетки на основе термобумаги для прямой печати или полуглянцевой бумаги для термотрансферной печати (с помощью ленты риббон).",yandex,['info@ruroll.ru'],['+74958259870'],01-10-2025 20:28:19
3,этикетка от производителя,225,https://xn----otbgjjfhdj.xn--p1ai,Производство самоклеящихся этикеток – основная деятельность промышленного предприятия ООО «Стик-Пром».,yandex,"['zakaz@stick-prom.ru', 'zapros@stick-prom.ru']","['+74993220939', '+77758777582', '+79013832439']",01-10-2025 20:28:19
3,этикетка от производителя,225,https://etiketki25.ru,"Изготовление этикеток, наклеек, стикеров и нестандартные решения в области самоклеящихся этикеток!",yandex,['info@etiketki25.ru'],['+74959200942'],01-10-2025 20:28:19
3,этикетка от производителя,225,https://xn--90aighjog7a6e.xn--p1ai,Для производства этикеток и термоэтикеток используется только качественное стандартное-плотное сырье Европейских производителей (Fasson и Raflatac).,yandex,['zontbelyj@gmail.com'],['+74994440126'],01-10-2025 20:28:19
3,этикетка от производителя,225,https://labeldt.ru,Этикетки и риббоны от производителя. Гарантированно высокое качество. Закажи бесплатный образец этикеток и риббонов.,yandex,['info@t-digi.ru'],"['+74951332780', '+78003502487', '+79999999999']",01-10-2025 20:28:19
3,этикетка от производителя,225,https://finelabel.ru,"Наша компания печатает этикетки и наклейки на оборудовании ведущих производителей, что гарантирует их высокое качество и привлекательную цену, установленную производителем. Печать выполняем на современных цифровых устройствах и широкоформатных плоттерах, рулонных машинах.",yandex,['finelabel@mail.ru'],['+74955405650'],01-10-2025 20:28:19
3,этикетка от производителя,225,https://supershtrih.ru,"Какие материалы используются для производства термоэтикеток. Термоэтикетка изготавливается из бумаги с покрытием, чувствительным к теплу.",yandex,['aztek-info@supershtrih.ru'],"['+74951234501', '+78005002529', '+79801518043']",01-10-2025 20:28:19
3,этикетка от производителя,225,https://miretiketki.ru,"Наша типография «Мир этикетки» оснащена современными линиями по производству этикетки из различных материалов с нанесением печати до 5 цветов. Мы производим этикетки в роликах для всех термопринтеров и весов, а также этикетки на формате А4 для струйных и лазерных принтеров.",yandex,"['gruabybt@zvergvxrgxv.eh', 'mnxnm@zvergvxrgxv.eh', 'vasb@zvergvxrgxv.eh']","['+74955894314', '+78005504314']",01-10-2025 20:28:19
3,этикетка от производителя,225,https://etiketki.ru,ЭТИКЕТКИ САМОКЛЕЯЩИЕСЯ. Печать самоклеящихся этикеток в Москве — основное направление деятельности полиграфической компании СТЭП.,yandex,['etiketki@bk.ru'],['+74956462545'],01-10-2025 20:28:19
3,этикетка от производителя,225,https://etiketkamarket.ru,"ООО «Этикетка Маркет» с 2011 года специализируется на производстве этикеток, наклеек, стикеров на рулонных самоклеящихся материалах. Для производителей продуктов питания и непродовольственных товаров мы изготавливаем на собственном флексографическом производстве цветные и белые этикетки для маркировки продукции.",yandex,['info@etiketkamarket.ru'],['+79647236000'],01-10-2025 20:28:19
3,этикетка от производителя,225,https://stickyline.ru,"Основной объем производства компании «Стики Лайн» составляют самоклеящиеся печатные этикетки для компаний пищевой промышленности и для крупных производственных предприятий, этикетки для алкогольной продукции, билеты и стикеры для культурно-массовых мероприятий, а также разнообразные бирки. Для всех изделий мы используем только высококачественные материалы, закупая их напрямую у производителей.",yandex,['paper@stickyline.ru'],"['+74956277567', '+78003335026', '+78123356630']",01-10-2025 20:28:19
3,этикетка от производителя,225,https://datamark.ru,"Компания Датамарк является ведущим производителем этикеток и термоэтикеток в Самаре, мы готовы выполнить заказ любого объема и изготовить продукцию требуемого вам размера в кратчайшие сроки и организовать доставку в любую точку России.",yandex,['sales@datamark.ru'],"['+78462500016', '+78462784101']",01-10-2025 20:28:19
3,этикетка от производителя,225,https://gala-poly.ru,"В производстве текстильных или бумажных этикеток мы применяем специальный станок офсетной ролевой печати, который обеспечивает насыщенность красок и четкую, разборчивую, максимально детализированную картинку.",yandex,"['aleksandr@gala-poly.ru', 'anastasia@gala-poly.ru', 'dasha@gala-poly.ru', 'diana@gala-poly.com', 'elena@gala-poly.ru', 'info@gala-poly.ru', 'ivan@gala-poly.ru', 'julia@gala-poly.com', 'katya@gala-poly.ru', 'liza@gala-poly.ru', 'mariya@gala-poly.ru', 'olga@gala-poly.com', 'tatyana@gala-poly.ru', 'yulia@gala-poly.com', 'zoya@gala-poly.ru']","['+74957770198', '+78005511970']",01-10-2025 20:28:19
3,этикетка от производителя,225,https://remas.ru,Ремас - одна из ведущих компаний по производству этикетки и упаковки.,yandex,['info@remas.ru'],"['+73412935991', '+73412935992', '+73412935994', '+78005511098']",01-10-2025 20:28:19
3,этикетка от производителя,225,https://xn--80ajiibuhwcd0j.xn--p1ai,,yandex,['topetiketka.rf@mail.ru'],"['+77758777582', '+79030037377']",01-10-2025 20:28:19
3,этикетка от производителя,225,https://pmlabel.ru,"В процессе производства этикеток мы используем только высококачественные расходные материалы и современное оборудование. Постпечатная обработка этикеток осуществляется с помощью таких технологий как горячее тиснение, 3D тиснение, трафаретный лак, конгрев и ламинация.",yandex,['zakaz@pmlabel.ru'],['+74993919780'],01-10-2025 20:28:19
3,этикетка от производителя,225,https://arte-flex.ru,"Производство этикеток на чистящие средства, учитывая особенности содержимого и применения.",yandex,['info@arte-flex.ru'],"['+74953803871', '+77714886034']",01-10-2025 20:28:19
3,этикетка от производителя,225,https://etiketki.online,"Преимущества заказа самоклеящихся этикеток у нас: Яркие красочные и четкие этикетки с переменной информацией. Высокое разрешение (1600 х 1600 точек на дюйм) и усовершенствованные технологии цифровой печати позволяют создавать яркие цветные этикетки с четким текстом, штрих-кодами и любой переменной информацией, включая DataMatrix код!",yandex,['info@etiketki.online'],"['+73833054104', '+78002002731', '+79137878663']",01-10-2025 20:28:19
3,этикетка от производителя,225,https://markettd.ru,"Компания ""Торговый Дом Маркет"" занимается изготовлением этикеток и пакетов. Нашим потребителям мы предлагаем товары и услуги на основе высокотехнологичного оборудования, современного материала, а также красок мировых иностранных брендов. Предлагаем для Вас и Вашей продукции печать этикеток от производителя, в Москве в кратчайшие сроки, с гарантией качества.",yandex,"['info@markettd.ru', 'msk@markettd.ru']","['+74951980655', '+74993468295', '+78126789708', '+79999999999']",01-10-2025 20:28:19
3,этикетка от производителя,225,https://labelland.ru,"Печать самоклеящейся этикетки от 0,07 руб/шт. Производство этикетки и риббона для термопринтера.",yandex,['zakaz@labelland.ru'],"['+74993944239', '+79259774835']",01-10-2025 20:28:19
3,этикетка от производителя,225,https://tavro.ru,"Делаем полноцветные этикетки без изготовления печатных форм. Поставляем этикетки в рулонах или листах, ламинируем матовой и глянцевой пленкой, выполняем тиснение фольгой и УФ-лакирование.",yandex,['tavrokolomna@mail.ru'],"['+74959810422', '+79999999999']",01-10-2025 20:28:19
3,этикетка от производителя,225,https://label-line.ru,"Этикетки отклеиваются, а информация стирается от малейшего воздействия.",yandex,['1info@label-line.ru'],"['+78005501121', '+79175042330']",01-10-2025 20:28:19
3,этикетка от производителя,225,https://xn----7sbocomb5ac6abd1d1dq.xn--p1ai,Печать самоклеящихся этикеток и наклеек в рулонах от 1000 шт.,yandex,['print@glabel.ru'],"['+74954141390', '+79163058472']",01-10-2025 20:28:19
3,этикетка от производителя,225,https://companynova.ru,"3М этикетка - применение в электронике Маркировка электроники, печатных плат, других устройств и их компонентов, подвергающихся воздействию высоких температур, подразумевает использование этикеток из материалов, со стойким поверхностным покрытием и клеевым слоем с повышенной адгезией (прочным соединением с поверхностью). Мы сотрудничаем с известным мировым производителем стойких термоэтикеток 3М и готовы предоставить...",yandex,['info@companynova.ru'],"['+74956451563', '+74957441136']",01-10-2025 20:28:19
3,этикетка от производителя,225,https://avld.ru,Производство этикеток по этим технологиям позволяет получить качественные и стойкие рисунки с широкой цветовой палитрой.,yandex,"['info@avld.ru', 'zakaz@avld.ru']","['+78006005475', '+79729320573']",01-10-2025 20:28:19
3,этикетка от производителя,225,https://label-expert.ru,"Качество наклеек производителя Label Expert. Печать этикеток требует тщательного анализа всех аспектов от подбора расходников до настройки оборудования. Например, для упаковки пищевых и непищевых товаров потребуется этикетка со способностью самоклеяться.",yandex,['info@label-expert.ru'],['+79915827170'],01-10-2025 20:28:19
