user_id,query,region,domain,description,engine,emails,phones,dateOfSearch
3,производство кабелей,159,https://akcable.kz,"C 2007 года завод начал производство кабельной продукции. В настоящее же время «АКНУР КАБЕЛЬ» производит свыше 1000 видов кабеля. Коллектив завода прошел обучение на смежных предприятиях Республики Турция, большинство мастеров завода - дипломированные специалисты. Кабель, производимый заводом, используется генеральными подрядчиками объектов строительства, их инженерными субподрядчиками...",yandex,"['akkabel@mail.ru', 'aktau@aknurcable.kz', 'astana@aknurcable.kz', 'atyrau@aknurcable.kz', 'info@akcable.kz', 'shymkent@aknurcable.kz']","['+77010815726', '+77013019245', '+77013019251', '+77013019252', '+77013019254', '+77013481240', '+77013481275', '+77015037480', '+77016776660', '+77022779340', '+77273334052', '+77273334054', '+77712495049', '+77789080684']",02-10-2025 15:42:28
3,производство кабелей,159,https://alphacable.ru,"Каждый этап производства является значимым в создании надёжного и долговечного кабеля. Для успешной работы необходимы высококвалифицированные специалисты и строгое соблюдение всех технологических норм. Отечественный завод «Альфакабель» является одним из лидеров в этой области и изготавливает широкий спектр кабельно-проводниковой продукции, которая соответствует самым высоким стандартам качества и безопасности.",yandex,['info@alphacable.ru'],"['+74862390662', '+74957400577', '+78005509945', '+79261197796']",02-10-2025 15:42:28
3,производство кабелей,159,https://izhkabel.ru,,yandex,"['buh@izhkabel.ru', 'sale@izhkabel.ru']","['+79120179191', '+79124461309']",02-10-2025 15:42:28
3,производство кабелей,159,https://factories.kz,На данной странице представлены казахстанские производители кабельно-проводниковой продукции. Найдено 13 организаций. Для поиска по нужному региону воспользуйтесь фильтром.,yandex,['info@factories.kz'],[],02-10-2025 15:42:28
3,производство кабелей,159,https://eeccomplex.com,Производство инновационных кабельных соединительных и концевых муфт для кабелей от 1кВ до 330кВ для предоставления комплексной гарантии на кабельную сеть выпускаемую на энергокомбинате. Евразийский Завод Кабельных лотков. Производство сверхлегких кабельных лотков из сплавов использующиеся при прокладке кабельных трасс и монтаже электропроводки. Евразийский Нефтехимический Завод.,yandex,"['complaint@eeccable.com', 'info@eeccable.com']","['+74951918883', '+77273391888', '+97148876999', '+996312979726']",02-10-2025 15:42:28
3,производство кабелей,159,https://ecabel.com,"Производство ООО НПП «ИНТЕХ». Завод по производству кабельно-проводниковой продукции расположен в р.п. Софрино, Московская область. Предприятие оснащено современным высокопроизводительным технологическим оборудованием, квалифицированными специалистами, передовой испытательной и измерительной техникой.",yandex,['zakaz@ecabel.com'],"['+74952151127', '+74959025355']",02-10-2025 15:42:28
3,производство кабелей,159,https://elkab-ural.com,"Изготовление кабелей и проводов - сложный и технологичный процесс, который включает в себя несколько основных этапов. Рассмотрим каждый из них подробнее",yandex,"['dev@elkab-ural.com', 'info@elkab-ural.com', 'roman@elkab-ural.com']","['+73433763246', '+73433763247', '+73433763248']",02-10-2025 15:42:28
3,производство кабелей,159,https://n-kabel.ru,"Как выполняется процесс производства высоковольтных кабелей, их классификация, этапы изготовления - описание, обзор от Новакабель.",yandex,['info@n-kabel.ru'],"['+74997574021', '+78007074176']",02-10-2025 15:42:28
3,производство кабелей,159,https://cable.kz,,yandex,['info@cable.kz'],"['+77003014798', '+77007510800', '+77022184112', '+77074523496', '+77123456789', '+77476716725', '+77479520720', '+77769290088', '+78000704798']",02-10-2025 15:42:28
3,производство кабелей,159,https://kak-eto-sdelano.livejournal.com,"Процесс производства кабеля можно разделить на несколько этапов: поэтапное волочение и протяжка заготовки, наложение изоляции и оболочки, разбухтовка, отгрузка. Проследим последовательно: Сначала общие виды двух цехов, в которых происходят основные этапы производства.",yandex,['ikaketosdelano@yandex.ru'],['+78462774281'],02-10-2025 15:42:28
3,производство кабелей,159,https://infocabel.ru,"Технология производства оптического кабеля включает в себя подготовку преформы и вытягивание оптоволокна. Готовое волокно помещают в надежную защитную оболочку, оплетку, изоляцию и затем хранят в бобинах. Наматывание на бобины позволяет избежать перегибов и излома готового кабеля. Технологические правила требуют нумерации бобин и последовательного использования кабеля.",yandex,['sales@infocabel.ru'],['+78125787770'],02-10-2025 15:42:28
3,производство кабелей,159,https://segmentenergo.kz,,yandex,"['info@segmentenergo.kz', 'info@segmentenergo.ru']",['+77273285050'],02-10-2025 15:42:28
3,производство кабелей,159,https://aznaetelivy.ru,"Производство кабеля. Кабель представляет собой изолированный проводник, используемый для передачи электрического тока. Назначение и условия эксплуатации определяют его конструктивные особенности.",yandex,"['sales@aznaetelivy.ru', 'support@aznaetelivy.ru']",[],02-10-2025 15:42:28
